path,mask_path,base_image,tool,view,source,weak_label,has_defect
synth/0012.png,,synth_0012,synth,crop,synth_normal,0,0
synth/0013.png,,synth_0013,synth,crop,synth_normal,0,0
synth/0014.png,,synth_0014,synth,crop,synth_normal,0,0
synth/0015.png,,synth_0015,synth,crop,synth_normal,0,0
synth/0016.png,,synth_0016,synth,crop,synth_normal,0,0
synth/0018.png,,synth_0018,synth,crop,synth_normal,0,0
synth/0019.png,,synth_0019,synth,crop,synth_normal,0,0
synth/0020.png,,synth_0020,synth,crop,synth_normal,0,0
synth/0021.png,,synth_0021,synth,crop,synth_normal,0,0
synth/0022.png,,synth_0022,synth,crop,synth_normal,0,0
synth/0023.png,,synth_0023,synth,crop,synth_normal,0,0
synth/0024.png,,synth_0024,synth,crop,synth_normal,0,0
synth/0025.png,,synth_0025,synth,crop,synth_normal,0,0
synth/0026.png,,synth_0026,synth,crop,synth_normal,0,0
synth/0027.png,,synth_0027,synth,crop,synth_normal,0,0
synth/0028.png,,synth_0028,synth,crop,synth_normal,0,0
synth/0029.png,,synth_0029,synth,crop,synth_normal,0,0
synth/0030.png,,synth_0030,synth,crop,synth_normal,0,0
synth/0031.png,,synth_0031,synth,crop,synth_normal,0,0
synth/0032.png,,synth_0032,synth,crop,synth_normal,0,0
synth/0033.png,,synth_0033,synth,crop,synth_normal,0,0
synth/0034.png,,synth_0034,synth,crop,synth_normal,0,0
synth/0035.png,,synth_0035,synth,crop,synth_normal,0,0
synth/0036.png,,synth_0036,synth,crop,synth_normal,0,0
synth/0037.png,,synth_0037,synth,crop,synth_normal,0,0
synth/0038.png,,synth_0038,synth,crop,synth_normal,0,0
synth/0039.png,,synth_0039,synth,crop,synth_normal,0,0
synth/0040.png,,synth_0040,synth,crop,synth_normal,0,0
synth/0041.png,,synth_0041,synth,crop,synth_normal,0,0
synth/0042.png,,synth_0042,synth,crop,synth_normal,0,0
synth/0043.png,,synth_0043,synth,crop,synth_normal,0,0
synth/0044.png,,synth_0044,synth,crop,synth_normal,0,0
synth/0045.png,,synth_0045,synth,crop,synth_normal,0,0
